CNPJ_Fundo;Data_Referencia;Versao;Total_Necessidades_Liquidez;Disponibilidades;Titulos_Publicos;Titulos_Privados;Fundos_Renda_Fixa;Total_Investido;Direitos_Bens_Imoveis;Terrenos;Imoveis_Renda_Acabados;Imoveis_Renda_Construcao;Imoveis_Venda_Acabados;Imoveis_Venda_Construcao;Outros_Direitos_Reais;Acoes;Debentures;Bonus_Subscricao;Certificados_Deposito_Valores_Mobiliarios;Cedulas_Debentures;Fundo_Acoes;FIP;FII;FDIC;Outras_Cotas_FI;Notas_Promissorias;Acoes_Sociedades_Atividades_FII;Cotas_Sociedades_Atividades_FII;CEPAC;CRI;CRI_CRA;Letras_Hipotecarias;LCI;LCI_LCA;LIG;Outros_Valores_Mobliarios;Valores_Receber;Contas_Receber_Aluguel;Contas_Receber_Venda_Imoveis;Outros_Valores_Receber;Rendimentos_Distribuir;Taxa_Administracao_Pagar;Taxa_Performance_Pagar;Obrigacoes_Aquisicao_Imoveis;Adiantamento_Venda_Imoveis;Adiantamento_Alugueis;Obrigacoes_Securitizacao_Recebiveis;Instrumentos_Financeiros_Derivativos;Provisoes_Contigencias;Outros_Valores_Pagar;Total_Passivo
26.191.053/0001-20;2024-01-01;1;3066051.22;880.2;0;0;3065171.02;60838172.35;59564172.35;0;59564172.35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1274000;0;0;;0;0;;0;0;0;64204.3;0;0;64204.3;0;43952.08;0;0;0;0;9874577.7;0;0;35839.01;9954368.79
26.191.053/0001-20;2024-02-01;1;2952259.96;2000;0;0;2950259.96;62471925.65;60946078.48;0;60946078.48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1525847.17;0;0;;0;0;;0;0;0;63254.3;0;0;63254.3;0;22487.68;0;0;0;0;9427949.65;0;0;31219.01;9481656.34
26.191.053/0001-20;2024-03-01;1;3065308.35;1074.95;0;0;3064233.4;62480925.65;60955078.48;0;60955078.48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1525847.17;0;0;;0;0;;0;0;0;62254.3;0;0;62254.3;0;22487.68;0;0;0;0;9427949.65;0;0;31219.01;9481656.34
26.269.251/0001-60;2024-01-01;1;33.36;33.36;0;0;0;62509560;62509560;0;29468560;0;0;0;33041000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;33311.56;0;0;33311.56;0;0;0;0;0;0;0;0;0;37871577.32;37871577.32
26.269.251/0001-60;2024-02-01;1;33.36;33.36;0;0;0;62509560;62509560;0;29468560;0;0;0;33041000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;33311.56;0;0;33311.56;0;0;0;0;0;0;0;0;0;37876837.32;37876837.32
26.269.251/0001-60;2024-03-01;1;33.36;33.36;0;0;0;62509560;62509560;0;29468560;0;0;0;33041000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;33311.56;0;0;33311.56;0;0;0;0;0;0;0;0;0;37876837.32;37876837.32
26.314.437/0001-93;2024-01-01;1;27384.76;74.2;0;0;27310.56;14233708.37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14233708.37;0;0;;0;0;;0;0;0;2636.83;0;0;2636.83;0;117423.05;0;0;0;0;0;0;0;183158.33;300581.38
26.314.437/0001-93;2024-02-01;1;46265.53;200;0;0;46065.53;14233708.37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14233708.37;0;0;;0;0;;0;0;0;13615.64;0;0;13615.64;0;117612.84;0;0;0;0;0;0;0;190926.44;308539.28
26.314.437/0001-93;2024-03-01;1;38289.09;296.2;0;0;37992.89;14233708.37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14233708.37;0;0;;0;0;;0;0;0;12531.8;0;0;12531.8;0;117612.84;0;0;0;0;0;0;0;199786.04;317398.88
26.452.053/0001-37;2024-01-01;2;7255459.16;1076648.48;0;0;6178810.68;271311033;271311033;270920000;0;0;0;0;391033;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;3284065.82;3241584.46;0;42481.36;0;0;0;0;0;0;0;0;0;85864.8;85864.8
26.452.053/0001-37;2024-02-01;1;9269338.66;806584.64;0;0;8462754.02;271311033;271311033;270920000;0;0;0;0;391033;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;3298049.94;3241584.46;0;56465.48;0;19793.83;0;0;0;0;0;0;0;119629.51;139423.34
26.452.053/0001-37;2024-03-01;1;11832338.17;691335.92;0;0;11141002.25;271311033;271311033;0;270920000;0;0;0;391033;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;3596998.62;3270065.53;0;326933.09;0;19793.83;0;0;0;0;0;0;0;119629.51;139423.34
26.452.179/0001-01;2024-02-01;1;14979.03;14979.03;0;0;0;97898422.51;0;0;0;0;0;0;0;0;0;0;0;0;0;5958156.44;20378232.03;0;18685078.22;0;7876955.82;0;0;;0;0;;0;0;45000000;0;0;0;0;0;3000;0;0;0;0;0;0;0;45780093.17;45783093.17
26.452.179/0001-01;2024-03-01;1;124918.76;124918.76;0;0;0;98018328.14;0;0;0;0;0;0;0;0;0;0;0;0;0;5955859.4;20508590.92;0;18676922;0;7876955.82;0;0;;0;0;;0;0;45000000;0;0;0;0;0;3000;0;0;0;0;0;0;0;45716086.36;45719086.36
26.499.833/0001-32;2024-01-01;1;116842868.79;2690493.09;114152375.7;0;0;1614977258.17;1354393629.55;0;1354393629.55;0;0;0;0;0;0;0;0;0;0;0;173336162.58;0;0;0;87247466.04;0;0;;0;0;;0;0;0;14493177.04;10358459.43;0;4134717.61;10150252.12;478411.41;0;36874319.98;0;0;115789187.83;0;0;481233970.89;644526142.23
26.499.833/0001-32;2024-02-01;2;104247671.7;72084.46;104175587.24;0;0;1612078129.12;1355837680.01;0;1355837680.01;0;0;0;0;0;0;0;0;0;0;0;168992983.07;0;0;0;87247466.04;0;0;;0;0;;0;0;0;12316953.61;8181698.76;0;4135254.85;11935129.64;550623.84;0;37119668.3;0;0;115779562.04;0;0;5463515.48;170848499.3
26.499.833/0001-32;2024-03-01;2;105330720.49;1922609.93;103408110.56;0;0;1608401267.72;1356570911.1;0;1356570911.1;0;0;0;0;0;0;0;0;0;0;0;164582890.58;0;0;0;87247466.04;0;0;;0;0;;0;0;0;10496111.34;7741632.15;0;2754479.19;11935129.64;618099.76;0;37428581.79;0;0;115792125.19;0;0;4139484.43;169913420.81
26.502.794/0001-85;2024-01-01;1;348131914.75;278973.82;0;0;347852940.93;3194396104.01;2433116146.33;0;2221789169.65;211326976.68;0;0;0;0;0;0;0;0;0;0;761273424.68;0;0;0;6533;0;0;;0;0;;0;0;0;26448941.19;19839187.3;0;6609753.89;25267596.07;2305924.03;0;17604033.87;0;0;201149380.86;0;0;3444860.9;249771795.73
26.502.794/0001-85;2024-02-01;1;336403955.92;81286.57;0;0;336322669.35;3197823207.4;2437941914.97;0;2219253864.8;218688050.17;0;0;0;0;0;0;0;0;0;0;759874759.43;0;0;0;6533;0;0;;0;0;;0;0;0;27732228.77;21126749.59;0;6605479.18;25267713.07;1990835.25;0;17604033.87;0;0;201265181.6;0;0;3819770.9;249947534.69
26.502.794/0001-85;2024-03-01;1;332781197.98;43892.8;0;0;332737305.18;3201227123.29;2441466481.32;0;2216936386.45;224530094.87;0;0;0;0;0;0;0;0;0;0;759754108.97;0;0;0;6533;0;0;;0;0;;0;0;0;28582245.64;21981266.16;0;6600979.48;25267830.07;2105521.46;0;17604033.87;0;0;207944445.32;0;0;3832296.41;256754127.13
26.502.810/0001-30;2024-01-01;1;660614.37;11167.11;0;0;649447.26;30813872.27;145400000;0;145400000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;-114586127.73;0;;0;0;0;1464396.6;1455697.22;0;8699.38;0;31758.57;0;0;0;0;15162.25;0;0;1419007.3;1465928.12
26.502.810/0001-30;2024-02-01;1;631484.57;35861.4;0;0;595623.17;31523397.01;145400000;0;145400000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;-113876602.99;0;;0;0;0;850758.98;842772.1;0;7986.88;0;31758.57;0;0;0;0;15162.25;0;0;32775.38;79696.2
26.502.810/0001-30;2024-03-01;1;2058459.15;1458815.15;0;0;599644;32541475.03;145400000;0;145400000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;-112858524.97;0;;0;0;0;850008.98;842772.1;0;7236.88;0;31758.57;0;0;0;0;15162.25;0;0;1488472.6;1535393.42
26.545.627/0001-11;2024-01-01;1;1033884.11;431722.32;;;602161.79;145295032.38;73340000;;73340000;;;;;;;;;;;;58966258.83;;;;3278;;;;12985495.55;;;;;;4621782.05;920977.01;;3700805.04;;28292.19;;;;;109546681.92;;;66230.68;109641204.79
26.545.627/0001-11;2024-02-01;1;804934.53;431649.32;;;373285.21;93524395.58;73340000;;73340000;;;;;;;;;;;;14074570.34;;;;3394;;;;6106431.24;;;;;;4606287.09;920977.01;;3685310.08;;28292.19;;;;;109250017.29;;;68161.08;109346470.56
26.545.627/0001-11;2024-03-01;1;819537.67;431576.32;;;387961.35;93075208.25;73340000;;73340000;;;;;;;;;;;;14313166.93;;;;3464;;;;5418577.32;;;;;;4589179.3;920977.01;;3668202.29;;28292.19;;;;;108926925.73;;;10576.86;108965794.78
26.614.291/0001-00;2024-01-01;1;54843202.27;446036.2;;;54397166.07;1042043180.6;1032296000;;1032296000;;;;;;;;;;;;9747180.6;;;;;;;;;;;;;;32104836.28;12087976.58;;20016859.7;8128071.9;1015962.13;;6617451.36;;;92612483.61;;;200474.71;108574443.71
26.614.291/0001-00;2024-02-01;1;50764257.94;786.65;;;50763471.29;1040333083.2;1032296000;;1032296000;;;;;;;;;;;;8037083.2;;;;;;;;;;;;;;32726863.91;12726134.19;;20000729.72;8128071.9;875414.76;;6017451.36;;;92657461.94;;;200852.45;107879252.41
26.614.291/0001-00;2024-03-01;2;47802217.62;47647.69;;;47754569.93;1053572219.85;1032296000;;1032296000;;;;;;;;;;;;21276219.85;;;;;;;;;;;;;;12595920.76;12595649.53;;271.23;8128071.9;928929.24;;5417451.36;;;92802255.4;;;201247.94;107477955.84
26.642.727/0001-66;2024-01-01;2;751650;751650;0;0;0;256100000;256100000;0;256100000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;4296402.68;2400430;0;1895972.68;0;30271;0;67795754;0;0;0;0;29549487;4625326;102000838
26.642.727/0001-66;2024-02-01;2;1945889;1945889;0;0;0;256250000;256250000;0;256250000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;6168855.97;2400430;0;3768425.97;0;30271;0;68339473;0;0;0;0;29549487;4334393;102253624
26.642.727/0001-66;2024-03-01;2;5811012;5811012;0;0;0;257350000;257350000;0;257350000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;3995879.38;3981854;0;14025.38;0;30271;0;68909067;0;0;0;0;33862256;19938;102821532
26.642.834/0001-94;2024-01-01;1;846349.09;55416.83;;;790932.26;96603753.67;32736263.72;;;;32736263.72;;;;;;;;;;;;;;;63867489.95;;;;;;;;;4399975.13;;3378042.56;1021932.57;;;;;;;;;;178090.67;178090.67
26.642.834/0001-94;2024-02-01;1;4598.72;4598.72;;;;97412968.01;32699863.72;;;;32699863.72;;;;;;;;;;;;845614.34;;;63867489.95;;;;;;;;;4342077.25;;3316864.92;1025212.33;;;;;;;;;;112012.69;112012.69
26.642.834/0001-94;2024-03-01;1;43470.71;43470.71;;;;96116278.89;31501863.72;;;;31501863.72;;;;;;;;;;;;746925.22;;;63867489.95;;;;;;;;;5541997.49;;4520064.92;1021932.57;;;;;;;;;;239529.57;239529.57
26.681.370/0001-25;2024-01-01;1;7434278.12;671604.67;;;6762673.45;441770542.57;440599644.57;;440599644.57;;;;;;;;;;;;1170898;;;;;;;;;;;;;;3799778.76;2931554.74;;868224.02;2702058.88;371726.1;;;;;41396675.71;;;454378.2;44924838.89
26.681.370/0001-25;2024-02-01;1;86249635.47;658556.99;;;85591078.48;248424277.56;247256663.56;;247256663.56;;;;;;;;;;;;1167614;;;;;;;;;;;;;;128744447.73;3153217.54;124700000;891230.19;2702058.88;324060.7;;1015000;;;31081433.14;;;4902172.42;40024725.14
26.681.370/0001-25;2024-03-01;1;29029627.71;259329.66;;;28770298.05;348731611.71;344410473.61;;344410473.61;;;;;;;;;;;;4321138.1;;;;;;;;;;;;;;127770652.85;2236982.88;124700000;833669.97;12125387.93;341250.13;;43260350;;;31275316.45;;;5313697.97;92316002.48
26.813.118/0001-22;2024-01-01;2;250716.71;1102.42;249614.29;0;0;140446386.14;109706583;0;59500000;50206583;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29051886.39;0;;0;0;;0;0;1687916.75;1292243.69;1074573.07;0;217670.62;0;7005.18;0;47865504.96;0;0;0;0;0;91151.05;47963661.19
26.813.118/0001-22;2024-02-01;1;229375.84;11848.98;217526.86;0;0;140984365.04;109706583;0;59500000;50206583;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29571374.59;0;;0;0;;0;0;1706407.45;1303583.11;1074573.07;0;229010.04;0;5253.9;0;47793245.71;0;0;0;0;0;86270.78;47884770.39
26.813.118/0001-22;2024-03-01;1;156015.06;2273.03;153742.03;0;0;141537055.42;109706583;0;59500000;50206583;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30109320.05;0;;0;0;;0;0;1721152.37;1266167.86;1074573.07;0;191594.79;0;5490.65;0;47745962.15;0;0;0;0;0;88354.15;47839806.95
26.846.134/0001-11;2024-01-01;1;1110782.57;1109254.19;0;0;1528.38;1510400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1510400;0;;0;0;;0;0;0;13.32;0;0;13.32;0;3778.92;0;0;0;0;0;0;10000;4755.71;18534.63
26.846.134/0001-11;2024-02-01;1;111090.81;1000;0;0;110090.81;2511400;0;0;0;0;0;0;0;1001000;0;0;0;0;0;0;0;0;0;0;0;1510400;0;;0;0;;0;0;0;48.75;0;0;48.75;0;3778.92;0;0;0;0;0;0;0;14755.71;18534.63
26.846.134/0001-11;2024-03-01;1;108015.45;1000;0;0;107015.45;2511400;0;0;0;0;0;0;0;1001000;0;0;0;0;0;0;0;0;0;0;0;1510400;0;;0;0;;0;0;0;16.25;0;0;16.25;0;3778.92;0;0;0;0;0;0;10000;4755.71;18534.63
26.846.280/0001-47;2024-01-01;1;167992.32;1463.02;166529.3;0;0;11600700.12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1563086.25;0;0;0;10037613.87;0;0;;0;0;;0;0;0;6524.63;0;0;6524.63;0;14944.73;0;0;0;0;0;0;0;7275.86;22220.59
26.846.280/0001-47;2024-02-01;1;167992.32;1463.02;166529.3;0;0;11600700.12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1563086.25;0;0;0;10037613.87;0;0;;0;0;;0;0;0;6524.63;0;0;6524.63;0;14944.73;0;0;0;0;0;0;0;7275.86;22220.59
26.846.280/0001-47;2024-03-01;1;190007.93;3560.5;186447.43;0;0;11681510.02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;643542.97;0;0;0;11037967.05;0;0;;0;0;;0;0;0;81651.66;0;0;81651.66;0;13752.1;0;0;0;0;0;0;0;7087.88;20839.98
26.990.011/0001-50;2024-01-01;1;2810990.24;1929.89;0;0;2809060.35;32578435.38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32578435.38;0;0;;0;0;;0;0;0;24782.66;0;0;24782.66;844408.68;15070.13;0;0;0;0;0;0;0;59487.58;918966.39
26.990.011/0001-50;2024-02-01;1;1998497.97;81839.38;0;0;1916658.59;32578435.38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32578435.38;0;0;;0;0;;0;0;0;14228.53;0;0;14228.53;2569.48;15097.22;0;0;0;0;0;0;0;58591.57;76258.27
26.990.011/0001-50;2024-03-01;1;2359082.57;425516;0;0;1933566.57;31244922.08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31244922.08;0;0;;0;0;;0;0;0;22811.35;0;0;22811.35;389498.37;15103.77;0;0;0;0;0;0;0;70114.65;474716.79
27.368.600/0001-63;2024-01-01;1;4949902.58;0;0;0;4949902.58;231020000;231020000;0;231020000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;4213993.88;4206623.04;0;7370.84;2024298.26;167868.85;0;0;0;0;0;0;0;14372.7;2206539.81
27.368.600/0001-63;2024-02-01;1;7247641.02;0;0;0;7247641.02;231020000;231020000;0;231020000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;2205481.17;2200484;0;4997.17;2024298.26;144835.02;0;0;0;0;0;0;0;19592.77;2188726.05
27.368.600/0001-63;2024-03-01;1;5162499.57;0;0;0;5162499.57;231020000;231020000;0;231020000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;2202982.57;2200484;0;2498.57;2024298.26;154263.36;0;0;0;0;0;0;0;24371.91;2202933.53
27.368.617/0001-10;2024-01-01;1;12875834.61;5640.12;12865978.66;0;4215.83;136870679.25;136870679.25;118330000;0;18540679.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;18558.84;0;0;18558.84;0;54724.4;0;0;0;0;0;0;0;61769.54;116493.94
27.368.617/0001-10;2024-02-01;1;7514494.02;5520.72;7504731.95;0;4241.35;141985492.47;141985492.47;118330000;0;23655492.47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;17038.94;0;0;17038.94;0;50730.1;0;0;0;0;0;0;0;53555.25;104285.35
27.368.617/0001-10;2024-03-01;1;4502118.29;5972.84;4491877.87;0;4267.58;149711422.34;149711422.34;118330000;0;31381422.34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;15439.04;0;0;15439.04;0;53819.72;0;0;0;0;0;0;0;52115.15;105934.87
27.368.863/0001-72;2024-01-01;1;13.88;13.88;;;;42126496.92;0;;;;;;;;;;;;;;;;;;42126496.92;;;;;;;;;;116.37;;;116.37;;;;;;;;;;38636.92;38636.92
27.368.863/0001-72;2024-02-01;1;13.88;13.88;;;;42126496.92;0;;;;;;;;;;;;;;;;;;42126496.92;;;;;;;;;;0;;;;;;;;;;;;;39415.54;39415.54
27.368.863/0001-72;2024-03-01;1;13.88;13.88;;;;42126496.92;0;;;;;;;;;;;;;;;;;;42126496.92;;;;;;;;;;0;;;;;;;;;;;;;40235.14;40235.14
27.445.482/0001-40;2024-01-01;1;2022907.43;2000;;;2020907.43;450381925.75;450381925.75;;450381925.75;;;;;;;;;;;;;;;;;;;;;;;;;;2003396.16;2003396.16;;;829200;72606.2;;148288467.58;;;28042855.91;;;458846.02;177691975.71
27.445.482/0001-40;2024-02-01;1;1441319.67;2000;;;1439319.67;450412052.68;450412052.68;;450412052.68;;;;;;;;;;;;;;;;;;;;;;;;;;2228532.89;2228155.42;;377.47;829200;135361.37;;147889851.85;;86359.4;28647152.03;;;478772.1;178066696.75
27.445.482/0001-40;2024-03-01;1;898247.86;2000;;;896247.86;450447782.1;450447782.1;;450447782.1;;;;;;;;;;;;;;;;;;;;;;;;;;2215394.83;2215278.33;;116.5;414600;201238.84;;147489339.13;;86359.4;29726855.02;;;496156.77;178414549.16
27.486.542/0001-72;2024-01-01;1;6714683.58;103469.78;;;6611213.8;679926994.55;619007462.22;;305334711.12;;;;313672751.1;;;;;;;;22611750.6;;;;;38307781.73;;;;;;;;;3854100.75;3852111.17;;1989.58;1955003.12;243470.48;;151531172.91;;;19897996.89;;;21054358.23;194682001.63
27.486.542/0001-72;2024-02-01;1;4916286.34;2000;;;4914286.34;680650351.03;619363606.5;;305690855.4;;;;313672751.1;;;;;;;;22978962.8;;;;;38307781.73;;;;;;;;;4144103.6;4138499.9;;5603.7;1955000;209934.13;;150306280.06;;;20392437.34;;;21119843.28;193983494.81
27.486.542/0001-72;2024-03-01;1;4375411.22;2000;;;4373411.22;680546524.62;619490194.98;;305806443.88;;;;313683751.1;;;;;;;;22754325.4;;;;;38302004.24;;;;;;;;;4052309.73;4047059.84;;5249.89;1955000;221110.25;;149074828.43;;;21193118.77;;;21129867.09;193573924.54
27.529.279/0001-51;2024-01-01;1;106205519.05;0;106205519.05;0;0;1122744185.88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1017389201.56;0;0;0;0;0;0;;105354984.32;0;;0;0;0;6671634.53;0;0;6671634.53;0;870359.57;0;0;0;0;0;0;0;8160720.49;9031080.06
27.529.279/0001-51;2024-02-01;1;33412977.49;0;33412977.49;0;0;1194555207;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1090688954.33;0;0;0;0;0;0;;103866252.67;0;;0;0;0;203222.6;0;0;203222.6;0;868177.41;0;0;0;0;0;0;0;7506205.5;8374382.91
27.529.279/0001-51;2024-03-01;1;29501919.09;0;29501919.09;0;0;1195211986.86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1092114766.83;0;0;0;0;0;0;;103097220.03;0;;0;0;0;27896311.1;0;0;27896311.1;0;897785.75;0;0;0;0;0;0;0;23088929.69;23986715.44
27.538.422/0001-71;2024-01-01;1;6596594.69;10980.55;4738572.96;0;1847041.18;752701445;729560634.48;50680603.55;678880030.93;0;0;0;0;0;0;0;0;0;0;0;3335979.8;0;0;0;99383520;0;0;;-79578689.28;0;;0;0;0;3411833.07;1628570.71;0;1783262.36;4102858.5;131302.63;0;15037322.06;0;0;0;0;0;9141376.4;28412859.59
27.538.422/0001-71;2024-02-01;1;7748664.03;10833.2;3880954.31;0;3856876.52;717464126.97;695271848.99;50681103.55;644590745.44;0;0;0;0;0;0;0;0;0;0;0;1755096.27;0;0;0;99383520;0;0;;-78946338.29;0;;0;0;0;3094572.27;1315109.72;0;1779462.55;3850374.9;113265.66;0;15037322.06;0;0;0;0;0;9119301.21;28120263.83
27.538.422/0001-71;2024-03-01;1;6446824.18;10785.11;3558304.75;0;2877734.32;718245312.71;695272348.99;50681603.55;644590745.44;0;0;0;0;0;0;0;0;0;0;0;1751955.38;0;0;0;99383520;0;0;;-78162511.66;0;;0;0;0;5409245.8;3633783.05;0;1775462.75;3996309.33;116118.55;0;15037322.06;0;0;0;0;0;9115087.59;28264837.53
27.538.477/0001-81;2024-01-01;1;2108633.92;380495.95;780995.7;0;947142.27;34822515.45;16148109.75;2044526.78;2964098.41;0;11139484.56;0;0;231600;0;0;0;0;0;0;0;0;0;0;15681724.34;0;0;;2761081.36;0;;0;0;0;396181.24;0;320943.24;75238;0;1600;0;0;1610526.08;0;0;0;0;1723826.1;3335952.18
27.538.477/0001-81;2024-02-01;1;2675326.82;15381.57;1706299.73;0;953645.52;41546636.95;35137213.8;15063656.22;2803717.98;0;8644326.76;8625512.84;0;253200;0;0;0;0;0;0;0;300923.43;0;0;3076157;0;0;;2779142.72;0;;0;0;0;1905732.48;0;1741741.68;163990.8;0;1600;0;0;2068419.66;0;0;0;0;1722326.1;3792345.76
27.538.477/0001-81;2024-03-01;1;2273344.19;8501.42;680749.92;0;1584092.85;45749505.02;39164007.78;15063656.22;1320567;0;9669166.72;13110617.84;0;244500;0;0;0;0;0;0;501370.64;0;0;0;3076157;0;0;;2763469.6;0;;0;0;0;2231900.28;0;2068659.48;163240.8;0;1600;0;3986760;2318023.19;0;0;0;0;1722774.61;8029157.8
27.539.651/0001-00;2024-01-01;1;7417.74;7417.74;0;0;0;65562323.61;65300000;0;65300000;0;0;0;0;0;0;0;0;0;0;0;0;0;262323.61;0;0;0;0;;0;0;;0;0;0;0;0;0;0;0;18728.57;0;0;0;0;0;0;0;4095.6;22824.17
27.539.651/0001-00;2024-02-01;1;2568.84;2568.84;0;0;0;65528335.46;65300000;0;65300000;0;0;0;0;0;0;0;0;0;0;0;0;0;228335.46;0;0;0;0;;0;0;;0;0;0;0;0;0;0;0;18728.57;0;0;0;0;0;0;0;5042.8;23771.37
27.539.651/0001-00;2024-03-01;1;2294.72;2294.72;0;0;0;65508864.8;65300000;0;65300000;0;0;0;0;0;0;0;0;0;0;0;0;0;208864.8;0;0;0;0;;0;0;;0;0;0;0;0;0;0;0;18728.57;0;0;0;0;0;0;0;6042.8;24771.37
27.580.051/0001-96;2024-01-01;1;162236.75;8961.68;153275.07;0;0;39000000;39000000;0;39000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;63145.78;61120.56;0;2025.22;0;24203.72;0;0;28493369.7;0;0;0;0;157524.01;28675097.43
27.580.051/0001-96;2024-02-01;1;152093.96;25790.12;126303.84;0;0;39000000;39000000;0;39000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;55052.17;52553.48;0;2498.69;0;24203.72;0;0;28483862.44;0;0;0;0;151139.9;28659206.06
27.580.051/0001-96;2024-03-01;1;127693.91;476.94;127216.97;0;0;39000000;39000000;0;39000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;46334.23;44235.84;0;2098.39;0;24203.72;0;0;28520348.67;0;0;0;0;152972.76;28697525.15
27.590.950/0001-70;2024-01-01;1;1947.62;1448.3;0;0;499.32;769116.11;769116.11;769116.11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;150001.96;0;0;150001.96;0;58800;0;0;0;0;0;0;0;0;58800
27.590.950/0001-70;2024-02-01;1;11914.1;11410.79;0;0;503.31;769116.11;769116.11;769116.11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;150000;0;0;150000;0;72800;0;0;0;0;0;0;0;0;72800
27.590.950/0001-70;2024-03-01;1;5701.68;5194.17;0;0;507.51;772815.85;772815.85;772815.85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;150000;0;0;150000;0;86800;0;0;0;0;0;0;0;0;86800
27.602.955/0001-75;2024-01-01;2;146317.12;1104.4;145212.72;0;0;10048891.76;10048891.76;0;0;0;10048891.76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;1624492.44;366482.87;0;1258009.57;0;8262.43;0;0;0;0;0;0;0;113035.32;121297.75
27.602.955/0001-75;2024-02-01;1;124482.73;6944.48;117538.25;0;0;10048891.76;10048891.76;0;0;0;10048891.76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;1664807.34;365621.87;0;1299185.47;0;8262.52;0;0;0;0;0;0;0;8466.38;16728.9
27.602.955/0001-75;2024-03-01;2;102756.16;1414.41;101341.75;0;0;10048891.76;10048891.76;0;0;0;10048891.76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;625098.27;373528.51;0;251569.76;0;8262.52;0;0;0;0;0;0;0;8466.38;16728.9
27.771.547/0001-47;2024-01-01;1;531;531;0;0;0;760600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;760600000;0;0;;0;0;;0;0;0;46396.83;0;0;46396.83;0;566083.68;0;0;0;0;0;0;0;264784.47;830868.15
27.771.547/0001-47;2024-02-01;1;1605.67;1605.67;0;0;0;637499998.86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;637499998.86;0;0;;0;0;;0;0;0;42597.02;0;0;42597.02;0;700517.98;0;0;0;0;0;0;0;275108.07;975626.05
