TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
PLXP;0,04;;-0,04;0,11;0,04;4,47;-606,91;-606,91;-0,04;0,89;0,94;-2,54;0,26;0,05;-0,39;4,79;-270,72;-83,01;-270,72;0,31;0,21;0,14;233,15;;;0,35;-0,95;;1.165.508,00
PLXS;92,87;;14,97;2,10;0,77;9,44;5,27;4,04;;12,24;0,78;0,14;0,60;2,97;-3,93;1,47;14,03;5,13;11,98;0,37;0,63;1,27;7,94;60,55;;44,21;6,20;;2.550.813.855,00
PLYA;8,35;;30,02;1,96;0,60;45,46;14,93;4,07;5,09;14,40;6,21;1,49;1,22;-1,29;-0,73;0,28;6,54;1,98;8,32;0,30;0,70;0,49;8,88;;;4,26;0,28;;1.156.098.415,00
PM;91,08;5,64;16,57;-14,99;2,25;19,73;11,23;8,02;10,61;15,58;3,74;;1,33;-60,07;-3,23;0,89;-90,46;13,56;24,71;-0,15;1,15;1,69;0,65;8,44;;-6,08;5,50;;141.393.138.480,00
PMBC;9,40;;13,97;1,35;0,15;0,00;36,81;24,66;11,82;-7,12;-16,48;-2,37;3,45;;-0,15;;9,66;1,05;10,10;0,11;0,89;0,04;10,04;-5,40;;6,97;0,67;;224.573.520,00
PMD;3,17;4,42;-4,72;2,48;1,30;37,72;-12,82;-17,09;-274,50;-5,95;0,34;-0,13;0,81;7,40;-2,95;1,46;-52,46;-27,63;-49,91;0,53;0,47;1,62;-8,66;;;1,28;-0,67;;18.391.706,00
PME;0,30;;-9,14;0,34;0,04;-7,70;9,13;-1,72;0,83;26,36;24,64;4,83;0,16;-8,75;-0,08;0,99;-3,69;-0,49;3,21;0,13;0,87;0,28;51,53;;;0,89;-0,03;;25.782.300,00
PMF;9,36;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PML;8,18;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PMM;6,06;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PMO;10,29;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PMVC;9,77;;3,77;-6,54;0,24;;;;3,76;3,80;0,04;;;54,23;-0,24;2,91;-173,74;6,43;-231,90;-0,04;0,05;0,00;;;;-1,49;2,59;;42.784.784,00
PMVC.U;9,74;;3,75;-6,52;0,24;;;;3,75;3,80;0,04;;;54,06;-0,24;2,91;-173,74;6,43;-231,90;-0,04;0,05;0,00;;;;-1,49;2,59;;42.784.784,00
PMVC.WS;0,04;;0,02;-0,03;0,00;;;;0,02;3,80;0,04;;;0,22;0,00;2,91;-173,74;6,43;-231,90;-0,04;0,05;0,00;;;;-1,49;2,59;;42.784.784,00
PMVP;1,69;;-1,19;0,36;0,33;;;;-1,14;1,60;2,79;-0,85;;0,44;-1,55;19,16;-30,53;-27,79;-30,53;0,91;0,09;0,00;;;;4,64;-1,42;;86.456.344,00
PMX;7,17;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PNBK;4,58;;-5,48;0,45;0,02;0,00;6,43;-5,33;2,33;14,07;9,53;0,95;0,29;;-0,02;;-8,29;-0,29;1,11;0,04;0,96;0,05;6,79;8,24;;10,08;-0,84;;18.160.616,00
PNC;151,51;4,06;10,37;1,22;0,11;0,00;35,46;19,00;5,44;-7,63;-13,19;-2,90;1,97;;-0,11;;11,76;1,04;11,24;0,09;0,91;0,05;5,47;2,75;;124,25;14,61;;60.305.404.092,00
PNF;7,73;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PNFP;89,64;0,98;11,67;1,18;0,14;0,00;32,72;22,72;6,98;-1,56;-9,67;-1,41;2,65;;-0,14;;10,10;1,24;8,53;0,12;0,88;0,05;18,04;26,37;;76,04;7,68;;6.882.039.288,00
PNFPP;24,15;6,99;3,14;0,32;0,04;0,00;32,72;22,72;1,88;-1,56;-9,67;-1,41;0,71;;-0,04;;10,10;1,24;8,53;0,12;0,88;0,05;18,04;26,37;;76,04;7,68;;6.882.039.288,00
PNI;7,40;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PNM;37,10;3,96;20,71;1,42;0,32;46,48;17,56;7,31;4,44;21,63;13,01;2,15;1,51;-3,22;-0,33;0,33;6,88;1,53;4,93;0,22;0,78;0,21;9,26;16,16;;26,04;1,79;;3.184.474.790,00
PNNT;7,22;12,12;-13,93;0,94;0,41;100,00;9,34;-31,91;96,42;95,90;48,31;0,95;4,44;;-0,41;;-6,73;-2,92;0,55;0,43;0,57;0,09;-0,43;;;7,70;-0,52;;470.920.890,00
PNNTG;25,08;;-48,39;3,26;1,41;100,00;9,34;-31,91;334,94;95,90;48,31;0,95;15,44;;-1,41;;-6,73;-2,92;0,55;0,43;0,57;0,09;-0,43;;;7,70;-0,52;;470.920.890,00
PNR;72,50;1,23;23,51;3,94;1,87;35,85;17,11;12,36;14,50;19,62;2,63;0,61;2,91;24,09;-2,44;1,50;16,76;7,95;12,52;0,47;0,53;0,64;7,69;-6,32;;18,40;3,08;;11.984.177.500,00
PNRG;101,32;;5,18;1,18;0,73;55,19;36,68;31,80;2,61;4,01;-0,48;-0,13;1,65;-45,31;-0,85;0,90;22,82;14,04;23,20;0,62;0,38;0,44;6,97;2,99;;85,69;19,56;;184.463.192,00
PNTG;15,45;;36,98;3,44;0,89;12,32;4,59;2,39;15,62;21,34;2,10;0,37;0,88;134,56;-1,03;1,05;9,30;2,40;9,95;0,26;0,74;1,01;13,52;-7,61;;4,50;0,42;;462.364.425,00
PNW;71,17;4,88;16,90;1,27;0,33;38,03;19,45;10,13;4,59;18,47;9,67;1,39;1,71;41,69;-0,36;1,10;7,49;1,95;5,58;0,26;0,74;0,19;3,94;-0,20;;56,21;4,21;;8.070.557.011,00
POAI;3,07;;-0,68;1,07;0,69;70,13;-1.019,03;-1.019,03;-0,71;-0,04;0,63;-1,00;6,90;1,33;-2,68;3,24;-158,13;-101,41;-154,65;0,64;0,36;0,10;18,10;;;2,87;-4,53;;12.473.717,00
PODD;195,53;;113,78;22,47;5,53;65,25;10,15;7,71;59,83;91,07;4,65;1,21;8,77;13,39;-13,70;3,26;19,75;4,86;7,34;0,25;0,75;0,63;22,99;;;8,70;1,72;;13.653.390.628,00
POLA;0,38;;-1,04;0,33;0,17;14,00;-24,06;-26,24;-1,26;-2,28;-1,15;0,34;0,27;0,37;-1,36;2,16;-32,03;-16,68;-21,64;0,52;0,48;0,64;2,17;;;1,14;-0,37;;4.925.408,00
POOL;377,44;1,14;26,85;10,29;4,26;29,85;12,65;9,65;19,42;21,82;1,33;0,67;2,59;13,00;-9,13;2,58;38,33;15,85;22,16;0,41;0,59;1,64;17,25;31,32;;36,67;14,06;;14.599.077.248,00
POR;40,59;4,63;19,45;1,25;0,39;45,93;14,28;7,31;4,85;19,97;10,01;1,25;1,42;46,64;-0,42;1,14;6,40;1,99;5,08;0,31;0,69;0,27;5,67;4,50;;32,58;2,09;;4.104.619.101,00
POST;92,75;;18,26;1,43;0,47;26,92;9,32;4,31;5,20;17,54;9,09;1,54;0,79;8,17;-0,54;1,84;7,84;2,59;5,58;0,33;0,67;0,60;2,24;-8,40;;64,77;5,08;;5.501.800.150,00
POWI;77,10;1,00;68,20;5,58;5,07;52,13;13,62;13,40;42,35;61,62;-5,46;-0,45;9,14;8,72;-14,17;10,41;8,19;7,43;8,19;0,91;0,09;0,55;8,56;43,98;;13,81;1,13;;4.383.720.960,00
POWL;76,70;1,37;16,82;2,66;1,22;21,10;9,86;7,80;11,83;9,26;-4,05;-0,81;1,31;4,05;-7,04;1,57;15,80;7,25;15,80;0,46;0,54;0,93;9,28;;;28,85;4,56;;917.278.310,00
POWW;2,15;;-16,29;0,70;0,63;30,96;-12,00;-10,35;1.384,19;-12,00;2,05;-0,10;1,69;2,50;-0,93;4,69;-4,31;-3,88;-5,71;0,90;0,10;0,38;149,98;;;3,06;-0,13;;254.690.505,00
PPBI;28,05;4,71;11,21;0,94;0,13;0,00;38,41;24,75;6,75;-4,48;-11,71;-1,53;2,78;;-0,13;;8,40;1,18;7,84;0,14;0,86;0,05;23,28;36,40;;29,78;2,50;;2.689.995.000,00
PPC;27,59;;204,51;2,12;0,66;5,27;1,51;0,19;9,70;36,37;10,81;0,90;0,39;3,44;-1,19;1,75;1,04;0,32;3,10;0,31;0,69;1,71;10,16;1,44;;13,00;0,13;;6.533.033.341,00
PPD;47,28;;46,25;-39,14;2,36;37,27;10,55;6,11;17,60;31,72;4,95;;2,83;26,35;-4,62;1,23;-84,64;5,11;14,17;-0,06;1,06;0,84;;;;-1,21;1,02;;16.613.931.960,00
PPG;142,94;2,23;23,77;4,35;1,57;40,06;11,71;7,84;12,68;18,24;2,32;0,63;1,86;13,75;-2,42;1,48;18,29;6,60;12,15;0,36;0,64;0,84;3,66;-8,43;;32,87;6,01;;33.705.252.000,00
PPIH;8,31;;13,04;1,16;0,46;26,99;8,90;3,45;3,96;7,12;2,06;0,47;0,45;1,78;-1,33;1,65;8,90;3,51;9,81;0,40;0,58;1,02;6,26;;;7,16;0,64;;66.101.895,00
PPL;25,90;3,71;23,37;1,36;0,49;67,18;19,19;9,53;6,41;20,43;8,82;1,04;2,23;-152,73;-0,53;0,96;5,83;2,11;4,92;0,36;0,64;0,22;1,19;-7,69;;19,01;1,11;;19.091.521.960,00
PPR;4,67;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PPSI;4,95;;27,69;2,66;1,37;26,75;4,17;4,17;15,66;23,69;-4,00;-0,38;1,15;3,59;-9,03;1,82;9,60;4,96;9,35;0,52;0,48;1,19;-25,08;;;1,86;0,18;;49.153.500,00
PPT;3,61;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PPX;25,49;;;;;81,58;34,68;-13,12;;6,47;6,47;1,37;;;;1,30;-8,01;-1,94;7,28;0,24;0,76;0,15;;;;;;;0,00
PQG;15,65;;-5,77;1,80;0,70;24,63;-23,22;-42,60;-29,00;-17,22;-6,65;1,13;2,46;12,13;-0,80;1,92;-31,30;-12,13;-9,94;0,39;0,61;0,28;23,28;;;8,67;-2,71;;2.142.868.425,00
PRA;13,61;0,37;-22,35;0,69;0,12;15,26;-1,07;-2,73;50,60;-69,35;-12,27;0,15;0,61;;-0,12;;-3,07;-0,56;-1,04;0,18;0,82;0,20;5,02;;;19,85;-0,61;;693.692.173,00
PRAA;24,10;;-16,10;0,85;0,22;95,31;14,12;-7,31;6,65;31,70;23,37;2,38;1,18;0,27;-1,59;15,36;-5,27;-1,36;2,66;0,26;0,74;0,19;3,44;-6,54;;28,43;-1,50;;945.782.810,00
PRAH;165,21;;50,18;6,88;2,50;27,12;9,39;6,40;;36,04;1,85;0,37;3,21;39,18;-3,98;1,21;13,71;4,98;8,79;0,36;0,64;0,78;14,55;19,23;;24,02;3,29;;10.704.848.034,00
PRAX;37,39;;-2,33;3,69;3,00;100,00;-7.120,70;-7.120,70;-2,34;-1,59;0,73;-1,17;165,86;3,70;-94,30;6,15;-158,57;-128,90;-158,57;0,81;0,19;0,02;;;;10,12;-16,05;;320.432.300,00
PRCP;0,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PRDO;18,59;1,18;8,34;1,47;1,19;82,21;26,36;19,83;5,74;3,17;-3,10;-0,73;1,65;2,30;-3,43;4,81;17,65;14,27;17,70;0,81;0,19;0,72;3,11;;;12,63;2,23;;1.221.138.061,00
PRFT;69,93;;23,79;4,84;2,36;37,46;15,63;11,13;13,67;19,15;2,20;0,63;2,65;11,01;-3,30;4,14;20,33;9,94;11,72;0,49;0,51;0,89;13,28;41,23;;14,46;2,94;;2.431.577.988,00
PRFX;2,03;;;;;;;;;;;-0,92;;;;22,99;0,00;0,00;;0,94;0,06;0,00;;;;10,72;0,00;;3.163.349,00
PRG;31,87;;9,12;2,38;0,96;100,00;10,34;6,40;0,76;6,82;1,18;0,50;0,58;1,87;-3,34;3,55;26,14;10,50;15,76;0,40;0,60;1,64;-5,15;-19,53;;13,37;3,50;;1.425.299.701,00
PRGO;33,36;3,27;-58,71;0,95;0,42;33,60;2,33;-1,72;;76,93;33,51;0,74;1,01;2,57;-0,57;2,74;-1,63;-0,72;0,58;0,44;0,56;0,42;-2,09;;;34,97;-0,57;;4.520.496.840,00
PRGS;58,41;1,20;32,39;5,72;1,59;82,74;17,73;11,65;11,78;26,44;5,16;1,39;3,77;-116,39;-1,97;0,93;17,65;4,92;8,82;0,28;0,72;0,42;9,12;26,78;;10,22;1,80;;2.544.649.173,00
PRGX;7,71;;-37,69;3,24;1,44;46,96;-0,47;-2,95;16,85;-246,92;-10,29;0,14;1,11;5,34;-3,03;2,07;-8,59;-3,83;-3,95;0,45;0,55;1,30;1,00;;;2,38;-0,20;;182.201.070,06
PRI;225,98;1,15;16,76;3,42;0,55;74,81;23,12;17,01;7,60;14,71;2,37;0,66;2,85;;-0,55;;20,43;3,27;11,55;0,16;0,84;0,19;10,00;1,27;;66,01;13,48;;7.916.983.320,00
PRIM;32,46;0,74;13,33;1,45;0,46;10,57;4,43;2,35;4,86;10,89;3,83;0,78;0,31;2,92;-0,91;1,46;10,86;3,42;8,93;0,31;0,69;1,45;13,18;12,95;;22,43;2,44;;1.732.078.584,00
PRLB;37,32;;-9,18;1,41;1,23;43,44;-19,96;-21,20;-15,77;-8,89;0,87;-0,12;1,95;7,41;-1,66;2,74;-15,31;-13,37;-14,93;0,87;0,13;0,63;7,23;;;26,56;-4,07;;962.329.788,00
PRLD;3,52;;-1,64;0,81;0,75;;;;-1,62;0,32;1,96;-0,97;;0,89;-8,18;13,91;-49,27;-45,41;-49,27;0,92;0,08;0,00;;;;4,35;-2,14;;193.006.880,00
PRMW;14,81;2,16;38,26;1,83;0,66;59,12;7,75;2,74;;21,22;7,69;1,04;1,05;-23,80;-0,77;0,84;4,78;1,72;5,35;0,36;0,64;0,63;-0,49;;;8,10;0,39;;2.360.836.923,00
PRO;35,84;;-26,11;-30,21;3,84;61,62;-19,04;-21,37;-37,96;-31,70;-2,39;;5,58;38,99;-8,04;1,23;-115,72;-14,71;-23,94;-0,13;1,13;0,69;10,34;;;-1,19;-1,37;;1.658.008.576,00
PROF;8,88;;-6,26;2,80;2,60;41,25;-468,01;-437,64;;-4,21;1,64;-0,78;27,40;3,07;-24,23;19,64;-44,64;-41,50;-47,84;0,93;0,07;0,09;;;;3,18;-1,42;;189.727.416,00
PROG;0,88;;-0,65;-1,91;1,49;13,17;-746,69;-966,23;-0,86;-1,05;-0,20;;6,33;4,40;-15,56;1,60;-291,16;-227,32;-461,81;-0,78;1,78;0,24;;;;-0,46;-1,34;;162.030.704,00
PROS;12,85;;9,47;1,49;0,18;100,00;14,92;7,61;4,02;5,44;0,62;0,19;0,72;;-0,18;;15,70;1,95;12,98;0,12;0,88;0,26;;;;8,64;1,36;;562.564.005,00
PROSY;6,10;;;;;;;;;;;0,04;;;;3,46;0,00;0,00;;0,71;0,29;0,00;;;;1,86;0,00;;165.416.310.190,00
PROV;14,78;3,79;12,49;0,80;0,08;0,00;36,63;15,52;4,58;6,21;0,92;0,14;1,94;;-0,08;;6,40;0,63;4,35;0,10;0,90;0,04;-4,97;32,16;;18,50;1,18;;103.251.602,00
PRPB;9,35;;-77,65;-10,05;1,22;;;;-77,65;-82,80;-5,16;;;-5.022,15;-1,22;0,68;-12,94;-1,58;39,16;-0,12;0,12;0,00;;;;-0,93;-0,12;;1.014.475.000,00
PRPB.U;9,51;;-78,98;-10,22;1,24;;;;-78,98;-82,80;-5,16;;;-5.108,09;-1,24;0,68;-12,94;-1,58;39,16;-0,12;0,12;0,00;;;;-0,93;-0,12;;1.014.475.000,00
PRPB.WS;0,66;;-5,48;-0,71;0,09;;;;-5,48;-82,80;-5,16;;;-354,51;-0,09;0,68;-12,94;-1,58;39,16;-0,12;0,12;0,00;;;;-0,93;-0,12;;1.014.475.000,00
PRPH;4,91;;-8,46;1,57;0,97;48,76;-24,58;-16,70;-9,29;-6,42;-0,67;0,18;1,41;2,65;-2,11;3,04;-18,56;-11,42;-30,37;0,62;0,38;0,68;65,54;-14,58;;3,13;-0,58;;88.600.950,00
PRPL;1,05;0,10;-0,65;0,84;0,28;34,37;9,88;-33,50;1,48;2,11;-0,08;-0,03;0,22;2,76;-0,43;1,39;-129,31;-43,04;-109,40;0,33;0,67;1,29;23,94;;;1,26;-1,62;;110.823.195,00
PRPO;6,43;;-1,01;0,71;0,48;34,72;-68,20;-68,39;-1,21;-0,91;0,10;-0,07;0,69;-7,97;-0,62;0,79;-70,09;-47,59;-66,73;0,68;0,32;0,70;40,44;;;9,11;-6,39;;9.131.243,00
PRQR;2,09;;-2,40;1,83;0,89;100,00;-1.926,55;-1.870,07;;-0,59;1,73;-1,36;44,81;1,19;-8,86;5,93;-76,47;-37,15;-55,00;0,49;0,51;0,02;23,35;;;1,14;-0,87;;169.619.175,00
PRS;25,16;5,59;6,84;0,35;0,01;35,50;2,68;2,39;5,85;32,36;6,57;0,38;0,16;;-0,01;;5,14;0,19;2,31;0,04;0,96;0,08;0,12;;;71,51;3,68;;38.330.980.000,00
PRSC;0,00;;;;;17,14;7,27;5,65;;-1,38;-1,38;-0,33;;;;1,40;18,68;9,67;18,08;0,52;0,48;1,71;;;;;;;0,00
PRSP;29,34;;-6,35;3,36;0,91;20,37;-16,08;-16,62;-13,71;-9,33;-2,77;1,42;1,06;-27,19;-1,10;0,84;-52,91;-14,32;-21,87;0,27;0,73;0,86;;;;8,73;-4,62;;4.730.387.593,14
PRT;4,67;11,02;6,99;0,73;0,71;100,00;90,48;90,48;6,99;6,81;-0,18;-0,02;6,33;0,73;;53,24;10,41;10,21;10,41;0,98;0,02;0,11;;;;6,42;0,67;;56.813.819,00
PRTA;32,41;;-23,76;2,82;2,33;100,00;-61,37;-51,93;-20,30;-12,33;7,77;-1,09;12,34;2,73;-30,88;12,94;-11,86;-9,80;-16,17;0,83;0,17;0,19;14,39;;;11,50;-1,36;;1.739.292.373,00
PRTC;25,63;;;;;;;;;;;-0,80;;;;2,22;0,00;0,00;;0,62;0,38;0,00;;;;21,37;0,00;;700.680.629,00
PRTH;3,76;;-114,61;-2,12;0,18;35,89;10,80;-0,34;1,87;11,01;7,37;;0,39;17,39;-0,39;1,02;-1,85;-0,16;14,22;-0,09;0,93;0,47;11,67;;;-1,78;-0,03;;288.476.976,00
PRTK;2,23;;-2,04;-0,63;0,88;85,71;-24,69;-35,44;-2,95;-7,86;-4,93;;0,72;-1,31;-3,15;0,52;-31,15;-43,03;-77,03;-1,38;2,38;1,21;66,26;;;-3,51;-1,09;;127.828.952,00
PRTS;2,88;;-65,71;1,41;0,61;34,59;-0,11;-0,38;;-165,05;69,17;-0,42;0,25;1,90;-2,59;1,73;-2,14;-0,93;-1,04;0,43;0,57;2,45;16,88;;;2,05;-0,04;;165.595.968,00
PRTY;0,17;;-0,07;-0,13;0,01;31,90;-7,24;-11,90;-0,22;-11,34;-11,21;;0,01;-2,07;-0,01;0,99;-167,32;-8,96;-9,79;-0,05;1,05;0,75;-1,00;;;-1,36;-2,27;;19.263.771,00
PRU;106,18;4,71;28,86;1,48;0,06;35,50;2,68;2,39;24,68;32,36;6,57;0,38;0,69;;-0,06;;5,14;0,19;2,31;0,04;0,96;0,08;0,12;;;71,51;3,68;;38.330.980.000,00
PRVB;24,98;;-20,85;19,43;10,00;96,03;-976,50;-880,69;-18,99;-18,04;0,77;-0,79;183,61;28,10;-38,06;1,93;-93,20;-47,95;-73,13;0,51;0,49;0,05;;;;1,29;-1,20;;2.367.626.882,00
PRVL;23,00;;;;;;;;;1,19;1,19;-0,81;;;;7,56;-68,49;-57,49;-68,49;0,84;0,16;0,00;;;;;;;0,00
PS;22,45;;-21,63;16,56;2,41;78,93;-34,42;-32,68;-46,87;-21,26;-0,72;0,58;7,07;12,37;-4,74;1,65;-76,54;-11,13;-20,31;0,15;0,85;0,34;;;;1,36;-1,04;;2.770.343.492,45
PSAC;13,78;;-3.987,62;81,35;1,77;;;;;-2.862,80;1,55;-0,04;;-192,40;-1,77;0,15;-2,04;-0,04;-2,84;0,02;0,98;0,00;;;;0,17;0,00;;406.737.370,00
PSACU;18,35;;-5.310,08;108,33;2,35;;;;;-2.862,80;1,55;-0,04;;-256,21;-2,36;0,15;-2,04;-0,04;-2,84;0,02;0,98;0,00;;;;0,17;0,00;;406.737.370,00
PSACW;3,46;;-1.001,25;20,43;0,44;;;;;-2.862,80;1,55;-0,04;;-48,31;-0,44;0,15;-2,04;-0,04;-2,84;0,02;0,98;0,00;;;;0,17;0,00;;406.737.370,00
PSEC;6,18;11,65;37,21;0,67;0,32;100,00;35,93;9,33;9,03;17,52;7,87;0,55;3,47;;-0,32;;1,80;0,87;4,44;0,48;0,33;0,09;1,37;;;9,21;0,17;;2.536.184.244,00
PSF;19,56;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PSFE;15,73;;-0,51;1,10;0,15;59,30;-147,24;-128,20;;-0,42;0,02;-0,06;0,66;3,95;-0,29;1,09;-214,63;-29,12;-65,69;0,14;0,86;0,23;;;;14,26;-30,60;;969.795.398,00
PSHG;1,95;;-1,21;0,28;0,16;11,53;-34,67;-67,52;;-6,78;-4,43;0,52;0,82;2,89;-0,17;;-22,76;-13,42;-7,25;0,59;0,41;0,20;25,86;56,89;;7,09;-1,61;;23.697.570,00
PSMT;75,94;1,21;20,27;2,14;1,14;17,19;4,14;2,53;8,86;11,74;-0,65;-0,11;0,51;13,19;-2,02;1,25;10,57;5,63;10,22;0,53;0,47;2,23;6,86;8,00;;35,47;3,75;;2.317.369.852,00
PSN;66,42;;48,26;3,21;1,47;21,41;5,36;2,86;17,81;27,98;2,27;0,28;1,38;11,21;-2,56;1,45;6,64;3,05;7,25;0,46;0,54;1,07;6,82;-0,14;;20,71;1,38;;6.966.720.738,00
PSNL;1,41;;-0,61;0,46;0,31;21,71;-159,58;-159,91;-0,67;0,46;1,07;-0,80;0,98;0,60;-0,88;4,56;-74,59;-49,76;-74,49;0,67;0,33;0,31;47,26;;;3,08;-2,30;;69.134.274,00
PSO;12,24;;;;;;;;;;;0,07;;;;2,04;0,00;0,00;;0,58;0,42;0,00;-5,42;-11,84;;8,49;0,00;;8.484.176.808,00
PSTG;40,75;;-894,10;16,91;4,22;67,78;0,53;-0,57;;850,83;-100,68;-1,79;5,07;25,98;-12,51;1,32;-1,89;-0,47;0,16;0,25;0,75;0,83;24,16;;;2,41;-0,05;;12.875.891.600,00
PSTH;20,14;;8,43;-14,70;1,00;100,00;15.936.000,00;15.926.466,67;8,43;8,38;-0,05;;1.342.667,34;191,39;-1,01;12,28;-174,35;11,86;-174,35;-0,07;0,07;0,00;;;;-1,37;2,39;;4.028.002.014,00
PSTI;1,00;;-0,69;0,85;0,41;100,00;-19.735,90;-20.002,14;-0,72;0,16;0,86;-1,04;138,24;0,57;-2,18;8,22;-122,87;-59,15;-75,69;0,48;0,49;0,00;;;;1,18;-1,45;;32.347.600,00
PSTV;2,05;;-0,61;3,54;0,70;100,00;-391,15;-404,27;-0,68;-0,18;0,45;-2,54;2,47;8,86;-5,47;1,10;-578,34;-114,20;-210,50;0,20;0,80;0,28;-48,87;;;0,58;-3,35;;9.271.535,00
PSTX;3,23;;-2,35;2,50;1,02;100,00;-246,43;-264,07;-2,49;-1,05;1,47;-1,46;6,21;1,76;-6,23;3,28;-106,26;-43,47;-67,54;0,41;0,59;0,16;;;;1,29;-1,37;;308.866.812,00
PSX;140,11;3,00;8,07;2,00;0,79;9,17;7,45;5,11;4,70;6,97;1,43;0,52;0,41;12,13;-1,11;1,29;24,79;9,82;17,58;0,40;0,60;1,92;10,68;16,64;;70,05;17,36;;61.642.179.116,00
PSXP;42,01;;13,72;;1,35;66,58;79,32;60,99;9,14;14,77;4,22;;8,37;-23,06;-1,39;0,34;;9,84;23,22;0,00;0,63;0,16;8,62;12,49;;0,00;3,06;;9.592.567.601,00
PT;1,07;;-3,85;0,45;0,10;43,83;8,24;-3,60;1,76;-4,90;-6,59;-1,75;0,14;-0,75;-0,26;0,82;-11,61;-2,58;3,05;0,22;0,78;0,72;-34,04;;;2,39;-0,28;;17.064.360,00
PTA;18,40;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PTAC;0,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PTACU;0,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PTACW;0,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PTC;180,47;;87,79;8,05;3,43;78,97;22,03;11,71;35,98;49,70;3,05;0,53;10,28;-54,73;-4,30;0,76;9,17;3,90;8,57;0,43;0,57;0,33;11,05;36,41;;22,42;2,06;;21.554.777.343,00
PTCT;26,74;;-3,14;-3,01;1,60;71,37;-77,60;-80,40;-4,77;-3,80;-0,54;;2,53;41,83;-2,80;1,10;-95,66;-50,93;1.818,69;-0,53;1,53;0,63;29,16;;;-8,89;-8,50;;2.017.883.294,00
PTE;0,24;;-0,21;0,14;0,10;-71,23;-5.945,21;-11.376,71;-0,56;1,07;1,47;-0,51;24,25;0,26;-0,19;4,11;-66,86;-46,01;-34,94;0,69;0,31;0,00;;;;1,68;-1,13;;1.770.288,00
PTEN;10,80;2,96;15,84;0,93;0,61;34,10;10,88;8,49;4,79;15,74;3,37;0,25;1,35;11,64;-0,75;1,37;5,86;3,83;5,31;0,65;0,35;0,45;2,36;92,11;;11,63;0,68;;4.506.661.800,00
PTGX;24,87;;-10,21;4,75;4,35;;;;-10,15;-7,93;2,28;-1,06;;4,83;-279,35;11,66;-46,49;-42,57;-46,49;0,92;0,08;0,00;5,79;;;5,24;-2,44;;1.434.454.347,00
PTI;0,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PTICU;10,52;;;;;;;;;-1,18;-1,18;;;;;0,02;-8,47;-0,74;9,40;-0,09;0,09;0,00;;;;;;;0,00
PTMN;18,94;14,52;-22,28;0,83;0,33;100,00;32,14;-15,35;17,44;27,54;16,90;1,32;3,42;;-0,33;;-3,74;-1,47;3,16;0,39;0,61;0,10;12,93;;;22,73;-0,85;;178.928.074,00
PTNR;6,61;;21,13;2,19;0,82;21,53;7,64;5,34;;16,32;1,55;0,23;1,13;26,65;-1,17;1,11;10,38;3,88;8,92;0,37;0,63;0,73;3,26;21,45;;3,01;0,31;;1.225.742.536,00
PTON;5,79;;-2,06;-5,63;0,78;35,68;-32,58;-36,43;-2,73;-3,34;-1,04;;0,75;2,49;-1,92;2,12;-272,98;-37,88;-69,03;-0,14;1,14;1,04;45,12;;;-1,03;-2,81;;2.087.005.500,00
PTPI;1,09;;-0,19;0,35;0,06;66,28;-174,06;-181,86;-0,27;0,05;0,25;-0,43;0,34;0,15;-0,17;3,02;-183,23;-32,64;-55,59;0,18;0,82;0,18;;;;3,15;-5,77;;2.399.199,00
PTR;46,85;;4,37;0,37;0,21;32,16;8,08;5,09;;3,14;0,39;0,05;0,22;-489,72;-0,27;1,00;8,58;4,77;8,48;0,56;0,44;0,94;11,01;72,38;;125,06;10,73;;85.745.329.130,00
PTRA;0,07;;-0,04;0,06;0,02;-8,34;-121,97;-130,74;-0,04;-0,05;-0,01;0,02;0,05;0,09;-0,09;1,39;-159,52;-51,99;-68,97;0,33;0,67;0,40;;;;1,19;-1,90;;15.946.000,00
